#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Belo Horizonte 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
CLU_1459 3106200022713 23060 
CLU_1459 3106200022659 17014 
CLU_1459 3106200022640 17014 
CLU_1459 3106200022586 17691 
CLU_1459 3106203232271 20737 
CLU_1459 3106200022608 21241 
CLU_1459 3106200022748 20952 
CLU_1459 3106200022756 18954 
CLU_1459 3106203015998 18480 
CLU_1459 3106203008525 22822 
CLU_1459 3106200022543 20253 
CLU_1459 3106200022675 18968 
CLU_1459 3106200022578 19353 
CLU_1459 3106200022616 19698 
CLU_1459 3106200023043 4176 
CLU_1459 3106200023035 5591 
CLU_1459 3106200023132 4028 
CLU_1459 3106205432243 6797 
CLU_1459 3106200023140 6059 
CLU_1459 3106200023094 4358 
CLU_1459 3106202820609 4234 
CLU_1459 3106204908732 6093 
CLU_1459 3106200023159 5471 
CLU_1459 3106200023787 967 
CLU_1459 3106200023248 1162 
CLU_1459 3106205219175 1141 
CLU_1459 3106200023795 1966 
CLU_1459 3106200023256 2160 
CLU_1459 3106200023264 1278 
CLU_1459 3106202695456 2983 
CLU_1459 3106205866383 3776 
CLU_1459 3106200023728 3646 
CLU_1459 3106200023213 2331 
CLU_1459 3106200023817 1056 
CLU_1459 3106209166718 1814 
CLU_1459 3106200023701 2473 
CLU_1459 3106200023779 2254 
CLU_1459 3106202695421 1221 
CLU_1459 3106200023221 2711 
CLU_1459 3106200023515 3209 
CLU_1459 3106200023744 4516 
CLU_1459 3106200023655 5291 
CLU_1459 3106209166793 3406 
CLU_1459 3106200023671 3960 
CLU_1459 3106203411451 4990 
CLU_1459 3106200023604 6906 
CLU_1459 3106200023639 5378 
CLU_1459 3106200023663 4414 
CLU_1459 3106200023574 3703 
CLU_1459 3106200023647 2912 
CLU_1459 3106206368379 2741 
CLU_1459 3106200023620 6217 
CLU_1459 3106200023698 6578 
CLU_1459 3106200023019 1612 
CLU_1459 3106200023612 4880 
CLU_1459 3106205471532 5378 
CLU_1459 3106200023590 2588 
CLU_1459 3106203426637 5762 
CLU_1460 3106200022772 13306 
CLU_1460 3106200023388 10772 
CLU_1460 3106200024155 14771 
CLU_1460 3106200024139 13797 
CLU_1460 3106200024104 12922 
CLU_1460 3106200024147 13042 
CLU_1460 3106200024120 12010 
CLU_1460 3106202695766 11528 
CLU_1460 3106207772106 11002 
CLU_1460 3106200024163 13804 
CLU_1460 3106200024090 10984 
CLU_1460 3106203002446 11138 
CLU_1460 3106200022950 10433 
CLU_1460 3106200023000 8427 
CLU_1460 3106200022993 11441 
CLU_1460 3106200022853 13097 
CLU_1460 3106200022861 11731 
CLU_1460 3106200022926 9188 
CLU_1460 3106200022969 9202 
CLU_1460 3106200022888 9864 
CLU_1460 3106200022845 7779 
CLU_1460 3106200022896 11586 
CLU_1460 3106200023183 7366 
CLU_1460 3106200023175 5936 
CLU_1460 3106200023191 6038 
CLU_1460 3106200023167 6437 
CLU_1460 3106202695731 7815 
CLU_1460 3106200023205 6873 
CLU_1460 3106200023108 4982 
CLU_1460 3106200023086 5352 
CLU_1460 3106200023868 12439 
CLU_1460 3106202695448 13335 
CLU_1460 3106200023906 11839 
CLU_1460 3106200023884 11413 
CLU_1460 3106202695774 7291 
CLU_1460 3106200023825 7512 
CLU_1460 3106200024015 9303 
CLU_1460 3106203451658 10172 
CLU_1460 3106202695464 11269 
CLU_1460 3106200023841 11606 
CLU_1460 3106200023914 9805 
CLU_1460 3106200023965 12620 
CLU_1460 3106200023957 9057 
CLU_1460 3106200024171 11450 
CLU_1460 3106200555142 11751 
CLU_1460 3106202695499 2672 
CLU_1460 3106200023434 15692 
CLU_1460 3106200023760 15692 
CLU_1460 3106200023442 14026 
CLU_1460 3106200023736 14412 
CLU_1460 3106203286401 16441 
CLU_1460 3106200023396 15650 
CLU_1460 3106200023337 14662 
CLU_1460 3106200023418 14659 
CLU_1460 3106200023469 15549 
CLU_1460 3106200023361 15205 
CLU_1460 3106200023930 15205 
CLU_1460 3106209077324 14989 
CLU_1460 3106202695472 14929 
CLU_1460 3106202695480 15828 
CLU_1460 3106200023345 15991 
CLU_1460 3106200023450 13344 
CLU_1460 3106200023426 16462 
CLU_1460 3106200023558 8927 
CLU_1460 3106200023531 4431 
CLU_1460 3106200023507 5238 
CLU_1460 3106200024023 10036 
CLU_1460 3106207995369 10425 
CLU_1460 3106200024007 10425 
CLU_1460 3106200023892 8653 
CLU_1460 3106202708310 8265 
CLU_1460 3106205618312 3657 
CLU_1460 3106200023477 6539 
CLU_1460 3106200023485 8000 
CLU_1460 3106200023493 6657 
CLU_1460 3106200022632 20548 
CLU_1460 3106200022624 21602 
CLU_1460 3106200022705 21708 
CLU_1460 3106200022713 23555 
CLU_1460 3106200022659 17511 
CLU_1460 3106200022640 17511 
CLU_1460 3106200022586 18191 
CLU_1460 3106203232271 21207 
CLU_1460 3106200022608 21716 
CLU_1460 3106200022748 21446 
CLU_1460 3106200022756 19457 
CLU_1460 3106203015998 18984 
CLU_1460 3106203008525 23316 
CLU_1460 3106200022543 20725 
CLU_1460 3106200022675 19472 
CLU_1460 3106200022578 19853 
CLU_1460 3106200022616 20190 
CLU_1460 3106200023043 4235 
CLU_1460 3106200023035 5512 
CLU_1460 3106200023132 3876 
CLU_1460 3106205432243 6964 
CLU_1460 3106200023140 6397 
CLU_1460 3106200023094 4736 
CLU_1460 3106202820609 4416 
CLU_1460 3106204908732 6207 
CLU_1460 3106200023159 5593 
CLU_1460 3106200023787 913 
CLU_1460 3106200023248 1200 
CLU_1460 3106205219175 889 
CLU_1460 3106200023795 2127 
CLU_1460 3106200023256 2442 
CLU_1460 3106200023264 1779 
CLU_1460 3106202695456 2942 
CLU_1460 3106205866383 3863 
CLU_1460 3106200023728 4082 
CLU_1460 3106200023213 2807 
CLU_1460 3106200023817 1279 
CLU_1460 3106209166718 1319 
CLU_1460 3106200023701 2025 
CLU_1460 3106200023779 1750 
CLU_1460 3106202695421 1621 
CLU_1460 3106200023221 3068 
CLU_1460 3106200023515 3458 
CLU_1460 3106200023744 4480 
CLU_1460 3106200023655 5070 
CLU_1460 3106209166793 3477 
CLU_1460 3106200023671 4104 
CLU_1460 3106203411451 5202 
CLU_1460 3106200023604 7019 
CLU_1460 3106200023639 5080 
CLU_1460 3106200023663 4138 
CLU_1460 3106200023574 3331 
CLU_1460 3106200023647 2616 
CLU_1460 3106206368379 2580 
CLU_1460 3106200023620 6111 
CLU_1460 3106200023698 6567 
CLU_1460 3106200023019 1405 
CLU_1460 3106200023612 4958 
CLU_1460 3106205471532 5080 
CLU_1460 3106200023590 2560 
CLU_1460 3106203426637 5737 
CLU_1461 3106200022772 13552 
CLU_1461 3106200023388 11022 
CLU_1461 3106200024155 15036 
CLU_1461 3106200024139 14060 
CLU_1461 3106200024104 13125 
CLU_1461 3106200024147 13278 
CLU_1461 3106200024120 12207 
CLU_1461 3106202695766 11745 
CLU_1461 3106207772106 11254 
CLU_1461 3106200024163 14083 
CLU_1461 3106200024090 11266 
CLU_1461 3106203002446 11273 
CLU_1461 3106200022950 10536 
CLU_1461 3106200023000 8538 
CLU_1461 3106200022993 11613 
CLU_1461 3106200022853 13258 
CLU_1461 3106200022861 11809 
CLU_1461 3106200022926 9416 
CLU_1461 3106200022969 9333 
CLU_1461 3106200022888 10032 
CLU_1461 3106200022845 7903 
CLU_1461 3106200022896 11670 
CLU_1461 3106200023183 7623 
CLU_1461 3106200023175 6214 
CLU_1461 3106200023191 6188 
CLU_1461 3106200023167 6655 
CLU_1461 3106202695731 8063 
CLU_1461 3106200023205 7043 
CLU_1461 3106200023108 5134 
CLU_1461 3106200023086 5596 
CLU_1461 3106200023868 12772 
CLU_1461 3106202695448 13669 
CLU_1461 3106200023906 12180 
CLU_1461 3106200023884 11756 
CLU_1461 3106202695774 7598 
CLU_1461 3106200023825 7808 
CLU_1461 3106200024015 9570 
CLU_1461 3106203451658 10471 
CLU_1461 3106202695464 11597 
CLU_1461 3106200023841 11945 
CLU_1461 3106200023914 10132 
CLU_1461 3106200023965 12964 
CLU_1461 3106200023957 9336 
CLU_1461 3106200024171 11772 
CLU_1461 3106200555142 12094 
CLU_1461 3106202695499 3011 
CLU_1461 3106200023434 16002 
CLU_1461 3106200023760 16002 
CLU_1461 3106200023442 14332 
CLU_1461 3106200023736 14713 
CLU_1461 3106203286401 16738 
CLU_1461 3106200023396 15974 
CLU_1461 3106200023337 14946 
CLU_1461 3106200023418 14975 
CLU_1461 3106200023469 15873 
CLU_1461 3106200023361 15537 
CLU_1461 3106200023930 15537 
CLU_1461 3106209077324 15328 
CLU_1461 3106202695472 15267 
CLU_1461 3106202695480 16131 
CLU_1461 3106200023345 16279 
CLU_1461 3106200023450 13635 
CLU_1461 3106200023426 16779 
CLU_1461 3106200023558 9268 
CLU_1461 3106200023531 4719 
CLU_1461 3106200023507 5527 
CLU_1461 3106200024023 10379 
CLU_1461 3106207995369 10768 
CLU_1461 3106200024007 10768 
CLU_1461 3106200023892 8987 
CLU_1461 3106202708310 8607 
CLU_1461 3106205618312 3986 
CLU_1461 3106200023477 6883 
CLU_1461 3106200023485 8339 
CLU_1461 3106200023493 7000 
CLU_1461 3106200022632 20865 
CLU_1461 3106200022624 21914 
CLU_1461 3106200022705 22037 
CLU_1461 3106200022713 23877 
CLU_1461 3106200022659 17832 
CLU_1461 3106200022640 17832 
CLU_1461 3106200022586 18506 
CLU_1461 3106203232271 21545 
CLU_1461 3106200022608 22052 
CLU_1461 3106200022748 21770 
CLU_1461 3106200022756 19762 
CLU_1461 3106203015998 19288 
CLU_1461 3106203008525 23640 
CLU_1461 3106200022543 21063 
CLU_1461 3106200022675 19755 
CLU_1461 3106200022578 20168 
CLU_1461 3106200022616 20516 
CLU_1461 3106200023043 4124 
CLU_1461 3106200023035 5310 
CLU_1461 3106200023132 3641 
CLU_1461 3106205432243 6914 
CLU_1461 3106200023140 6480 
CLU_1461 3106200023094 4861 
CLU_1461 3106202820609 4388 
CLU_1461 3106204908732 6123 
CLU_1461 3106200023159 5517 
CLU_1461 3106200023787 849 
CLU_1461 3106200023248 1162 
CLU_1461 3106205219175 675 
CLU_1461 3106200023795 2120 
CLU_1461 3106200023256 2514 
CLU_1461 3106200023264 2063 
CLU_1461 3106202695456 2782 
CLU_1461 3106205866383 3775 
CLU_1461 3106200023728 4267 
CLU_1461 3106200023213 3046 
CLU_1461 3106200023817 1602 
CLU_1461 3106209166718 998 
CLU_1461 3106200023701 1886 
CLU_1461 3106200023779 1469 
CLU_1461 3106202695421 1804 
CLU_1461 3106200023221 3189 
CLU_1461 3106200023515 3770 
CLU_1461 3106200023744 4662 
CLU_1461 3106200023655 5128 
CLU_1461 3106209166793 3722 
CLU_1461 3106200023671 4377 
CLU_1461 3106203411451 5497 
CLU_1461 3106200023604 7271 
CLU_1461 3106200023639 5075 
CLU_1461 3106200023663 4157 
CLU_1461 3106200023574 3269 
CLU_1461 3106200023647 2636 
CLU_1461 3106206368379 2705 
CLU_1461 3106200023620 6243 
CLU_1461 3106200023698 6755 
CLU_1461 3106200023019 1535 
CLU_1461 3106200023612 5198 
CLU_1461 3106205471532 5075 
CLU_1461 3106200023590 2766 
CLU_1461 3106203426637 5919 
CLU_1462 3106200022772 13617 
CLU_1462 3106200023388 11106 
CLU_1462 3106200024155 15161 
CLU_1462 3106200024139 14179 
CLU_1462 3106200024104 13072 
CLU_1462 3106200024147 13313 
CLU_1462 3106200024120 12137 
CLU_1462 3106202695766 11731 
CLU_1462 3106207772106 11344 
CLU_1462 3106200024163 14259 
CLU_1462 3106200024090 11461 
CLU_1462 3106203002446 11053 
CLU_1462 3106200022950 10247 
CLU_1462 3106200023000 8277 
CLU_1462 3106200022993 11481 
CLU_1462 3106200022853 13097 
CLU_1462 3106200022861 11467 
CLU_1462 3106200022926 9440 
CLU_1462 3106200022969 9112 
CLU_1462 3106200022888 9896 
CLU_1462 3106200022845 7674 
CLU_1462 3106200022896 11341 
CLU_1462 3106200023183 7748 
CLU_1462 3106200023175 6415 
CLU_1462 3106200023191 6031 
CLU_1462 3106200023167 6667 
CLU_1462 3106202695731 8154 
CLU_1462 3106200023205 6928 
CLU_1462 3106200023108 4995 
CLU_1462 3106200023086 5696 
CLU_1462 3106200023868 13200 
CLU_1462 3106202695448 14101 
CLU_1462 3106200023906 12684 
CLU_1462 3106200023884 12311 
CLU_1462 3106202695774 7898 
CLU_1462 3106200023825 8067 
CLU_1462 3106200024015 9713 
CLU_1462 3106203451658 10733 
CLU_1462 3106202695464 11992 
CLU_1462 3106200023841 12426 
CLU_1462 3106200023914 10526 
CLU_1462 3106200023965 13511 
CLU_1462 3106200023957 9525 
CLU_1462 3106200024171 12132 
CLU_1462 3106200555142 12677 
CLU_1462 3106202695499 3526 
CLU_1462 3106200023434 16298 
CLU_1462 3106200023760 16298 
CLU_1462 3106200023442 14610 
CLU_1462 3106200023736 14972 
CLU_1462 3106203286401 16978 
CLU_1462 3106200023396 16344 
CLU_1462 3106200023337 15140 
CLU_1462 3106200023418 15301 
CLU_1462 3106200023469 16240 
CLU_1462 3106200023361 15949 
CLU_1462 3106200023930 15949 
CLU_1462 3106209077324 15802 
CLU_1462 3106202695472 15730 
CLU_1462 3106202695480 16396 
CLU_1462 3106200023345 16486 
CLU_1462 3106200023450 13855 
CLU_1462 3106200023426 17108 
CLU_1462 3106200023558 9880 
CLU_1462 3106200023531 4972 
CLU_1462 3106200023507 5773 
CLU_1462 3106200024023 10978 
CLU_1462 3106207995369 11293 
CLU_1462 3106200024007 11293 
CLU_1462 3106200023892 9428 
CLU_1462 3106202708310 9116 
CLU_1462 3106205618312 4424 
CLU_1462 3106200023477 7461 
CLU_1462 3106200023485 8980 
CLU_1462 3106200023493 7593 
CLU_1462 3106200022632 21192 
CLU_1462 3106200022624 22215 
CLU_1462 3106200022705 22429 
CLU_1462 3106200022713 24228 
CLU_1462 3106200022659 18180 
CLU_1462 3106200022640 18180 
CLU_1462 3106200022586 18825 
CLU_1462 3106203232271 22010 
CLU_1462 3106200022608 22503 
CLU_1462 3106200022748 22139 
CLU_1462 3106200022756 20031 
CLU_1462 3106203015998 19554 
CLU_1462 3106203008525 23999 
CLU_1462 3106200022543 21522 
CLU_1462 3106200022675 19939 
CLU_1462 3106200022578 20483 
CLU_1462 3106200022616 20892 
CLU_1462 3106200023043 3499 
CLU_1462 3106200023035 4578 
CLU_1462 3106200023132 2894 
CLU_1462 3106205432243 6358 
CLU_1462 3106200023140 6173 
CLU_1462 3106200023094 4665 
CLU_1462 3106202820609 3890 
CLU_1462 3106204908732 5521 
CLU_1462 3106200023159 4929 
CLU_1462 3106200023787 655 
CLU_1462 3106200023248 881 
CLU_1462 3106205219175 253 
CLU_1462 3106200023795 1743 
CLU_1462 3106200023256 2274 
CLU_1462 3106200023264 2383 
CLU_1462 3106202695456 2106 
CLU_1462 3106205866383 3187 
CLU_1462 3106200023728 4226 
CLU_1462 3106200023213 3183 
CLU_1462 3106200023817 2305 
CLU_1462 3106209166718 985 
CLU_1462 3106200023701 2293 
CLU_1462 3106200023779 1548 
CLU_1462 3106202695421 1882 
CLU_1462 3106200023221 3024 
CLU_1462 3106200023515 4487 
CLU_1462 3106200023744 5397 
CLU_1462 3106200023655 5755 
CLU_1462 3106209166793 4474 
CLU_1462 3106200023671 5125 
CLU_1462 3106203411451 6233 
CLU_1462 3106200023604 8023 
CLU_1462 3106200023639 5621 
CLU_1462 3106200023663 4745 
CLU_1462 3106200023574 3752 
CLU_1462 3106200023647 3247 
CLU_1462 3106206368379 3412 
CLU_1462 3106200023620 6942 
CLU_1462 3106200023698 7491 
CLU_1462 3106200023019 2260 
CLU_1462 3106200023612 5950 
CLU_1462 3106205471532 5621 
CLU_1462 3106200023590 3513 
CLU_1462 3106203426637 6653 
CLU_1463 3106200022772 13009 
CLU_1463 3106200023388 10518 
CLU_1463 3106200024155 14595 
CLU_1463 3106200024139 13610 
CLU_1463 3106200024104 12384 
CLU_1463 3106200024147 12683 
CLU_1463 3106200024120 11440 
CLU_1463 3106202695766 11070 
CLU_1463 3106207772106 10760 
CLU_1463 3106200024163 13737 
CLU_1463 3106200024090 10963 
CLU_1463 3106203002446 10284 
CLU_1463 3106200022950 9454 
CLU_1463 3106200023000 7495 
CLU_1463 3106200022993 10751 
CLU_1463 3106200022853 12350 
CLU_1463 3106200022861 10659 
CLU_1463 3106200022926 8812 
CLU_1463 3106200022969 8344 
CLU_1463 3106200022888 9167 
CLU_1463 3106200022845 6907 
CLU_1463 3106200022896 10537 
CLU_1463 3106200023183 7208 
CLU_1463 3106200023175 5958 
CLU_1463 3106200023191 5306 
CLU_1463 3106200023167 6047 
CLU_1463 3106202695731 7584 
CLU_1463 3106200023205 6220 
CLU_1463 3106200023108 4288 
CLU_1463 3106200023086 5155 
CLU_1463 3106200023868 12945 
CLU_1463 3106202695448 13847 
CLU_1463 3106200023906 12530 
CLU_1463 3106200023884 12236 
CLU_1463 3106202695774 7524 
CLU_1463 3106200023825 7649 
CLU_1463 3106200024015 9178 
CLU_1463 3106203451658 10303 
CLU_1463 3106202695464 11702 
CLU_1463 3106200023841 12243 
CLU_1463 3106200023914 10240 
CLU_1463 3106200023965 13419 
CLU_1463 3106200023957 9031 
CLU_1463 3106200024171 11800 
CLU_1463 3106200555142 12645 
CLU_1463 3106202695499 3507 
CLU_1463 3106200023434 15886 
CLU_1463 3106200023760 15886 
CLU_1463 3106200023442 14183 
CLU_1463 3106200023736 14526 
CLU_1463 3106203286401 16509 
CLU_1463 3106200023396 16011 
CLU_1463 3106200023337 14633 
CLU_1463 3106200023418 14923 
CLU_1463 3106200023469 15905 
CLU_1463 3106200023361 15668 
CLU_1463 3106200023930 15668 
CLU_1463 3106209077324 15600 
CLU_1463 3106202695472 15512 
CLU_1463 3106202695480 15952 
CLU_1463 3106200023345 15988 
CLU_1463 3106200023450 13375 
CLU_1463 3106200023426 16728 
CLU_1463 3106200023558 9912 
CLU_1463 3106200023531 4591 
CLU_1463 3106200023507 5368 
CLU_1463 3106200024023 10980 
CLU_1463 3106207995369 11177 
CLU_1463 3106200024007 11177 
CLU_1463 3106200023892 9206 
CLU_1463 3106202708310 8989 
CLU_1463 3106205618312 4270 
CLU_1463 3106200023477 7451 
CLU_1463 3106200023485 9073 
CLU_1463 3106200023493 7608 
CLU_1463 3106200022632 20804 
CLU_1463 3106200022624 21800 
CLU_1463 3106200022705 22114 
CLU_1463 3106200022713 23864 
CLU_1463 3106200022659 17820 
CLU_1463 3106200022640 17820 
CLU_1463 3106200022586 18433 
CLU_1463 3106203232271 21784 
CLU_1463 3106200022608 22258 
CLU_1463 3106200022748 21797 
CLU_1463 3106200022756 19585 
CLU_1463 3106203015998 19108 
CLU_1463 3106203008525 23645 
CLU_1463 3106200022543 21291 
CLU_1463 3106200022675 19416 
CLU_1463 3106200022578 20084 
CLU_1463 3106200022616 20560 
CLU_1463 3106200023043 2738 
CLU_1463 3106200023035 4000 
CLU_1463 3106200023132 2429 
CLU_1463 3106205432243 5559 
CLU_1463 3106200023140 5379 
CLU_1463 3106200023094 3928 
CLU_1463 3106202820609 3075 
CLU_1463 3106204908732 4744 
CLU_1463 3106200023159 4143 
CLU_1463 3106200023787 642 
CLU_1463 3106200023248 496 
CLU_1463 3106205219175 729 
CLU_1463 3106200023795 972 
CLU_1463 3106200023256 1566 
CLU_1463 3106200023264 2207 
CLU_1463 3106202695456 1414 
CLU_1463 3106205866383 2399 
CLU_1463 3106200023728 3598 
CLU_1463 3106200023213 2747 
CLU_1463 3106200023817 2659 
CLU_1463 3106209166718 1792 
CLU_1463 3106200023701 3106 
CLU_1463 3106200023779 2350 
CLU_1463 3106202695421 1518 
CLU_1463 3106200023221 2337 
CLU_1463 3106200023515 4803 
CLU_1463 3106200023744 6009 
CLU_1463 3106200023655 6508 
CLU_1463 3106209166793 4979 
CLU_1463 3106200023671 5560 
CLU_1463 3106203411451 6591 
CLU_1463 3106200023604 8501 
CLU_1463 3106200023639 6414 
CLU_1463 3106200023663 5519 
CLU_1463 3106200023574 4559 
CLU_1463 3106200023647 4006 
CLU_1463 3106206368379 4086 
CLU_1463 3106200023620 7624 
CLU_1463 3106200023698 8095 
CLU_1463 3106200023019 2911 
CLU_1463 3106200023612 6459 
CLU_1463 3106205471532 6414 
CLU_1463 3106200023590 4088 
CLU_1463 3106203426637 7266 
CLU_1464 3106200022772 12242 
CLU_1464 3106200023388 9756 
CLU_1464 3106200024155 13837 
CLU_1464 3106200024139 12852 
CLU_1464 3106200024104 11616 
CLU_1464 3106200024147 11915 
CLU_1464 3106200024120 10674 
CLU_1464 3106202695766 10300 
CLU_1464 3106207772106 9999 
CLU_1464 3106200024163 12991 
CLU_1464 3106200024090 10228 
CLU_1464 3106203002446 9550 
CLU_1464 3106200022950 8750 
CLU_1464 3106200023000 6775 
CLU_1464 3106200022993 9993 
CLU_1464 3106200022853 11600 
CLU_1464 3106200022861 9988 
CLU_1464 3106200022926 8044 
CLU_1464 3106200022969 7609 
CLU_1464 3106200022888 8408 
CLU_1464 3106200022845 6171 
CLU_1464 3106200022896 9857 
CLU_1464 3106200023183 6462 
CLU_1464 3106200023175 5250 
CLU_1464 3106200023191 4545 
CLU_1464 3106200023167 5281 
CLU_1464 3106202695731 6829 
CLU_1464 3106200023205 5454 
CLU_1464 3106200023108 3521 
CLU_1464 3106200023086 4413 
CLU_1464 3106200023868 12330 
CLU_1464 3106202695448 13232 
CLU_1464 3106200023906 11984 
CLU_1464 3106200023884 11746 
CLU_1464 3106202695774 6854 
CLU_1464 3106200023825 6955 
CLU_1464 3106200024015 8431 
CLU_1464 3106203451658 9596 
CLU_1464 3106202695464 11069 
CLU_1464 3106200023841 11676 
CLU_1464 3106200023914 9612 
CLU_1464 3106200023965 12914 
CLU_1464 3106200023957 8299 
CLU_1464 3106200024171 11142 
CLU_1464 3106200555142 12187 
CLU_1464 3106202695499 3165 
CLU_1464 3106200023434 15183 
CLU_1464 3106200023760 15183 
CLU_1464 3106200023442 13475 
CLU_1464 3106200023736 13809 
CLU_1464 3106203286401 15781 
CLU_1464 3106200023396 15347 
CLU_1464 3106200023337 13892 
CLU_1464 3106200023418 14236 
CLU_1464 3106200023469 15240 
CLU_1464 3106200023361 15034 
CLU_1464 3106200023930 15034 
CLU_1464 3106209077324 15014 
CLU_1464 3106202695472 14917 
CLU_1464 3106202695480 15235 
CLU_1464 3106200023345 15250 
CLU_1464 3106200023450 12644 
CLU_1464 3106200023426 16040 
CLU_1464 3106200023558 9515 
CLU_1464 3106200023531 3936 
CLU_1464 3106200023507 4692 
CLU_1464 3106200024023 10555 
CLU_1464 3106207995369 10659 
CLU_1464 3106200024007 10659 
CLU_1464 3106200023892 8623 
CLU_1464 3106202708310 8473 
CLU_1464 3106205618312 3785 
CLU_1464 3106200023477 7036 
CLU_1464 3106200023485 8732 
CLU_1464 3106200023493 7212 
CLU_1464 3106200022632 20110 
CLU_1464 3106200022624 21093 
CLU_1464 3106200022705 21456 
CLU_1464 3106200022713 23179 
CLU_1464 3106200022659 17141 
CLU_1464 3106200022640 17141 
CLU_1464 3106200022586 17737 
CLU_1464 3106203232271 21178 
CLU_1464 3106200022608 21641 
CLU_1464 3106200022748 21125 
CLU_1464 3106200022756 18866 
CLU_1464 3106203015998 18388 
CLU_1464 3106203008525 22966 
CLU_1464 3106200022543 20681 
CLU_1464 3106200022675 18668 
CLU_1464 3106200022578 19385 
CLU_1464 3106200022616 19894 
CLU_1464 3106200023043 2471 
CLU_1464 3106200023035 4027 
CLU_1464 3106200023132 2678 
CLU_1464 3106205432243 5103 
CLU_1464 3106200023140 4677 
CLU_1464 3106200023094 3171 
CLU_1464 3106202820609 2551 
CLU_1464 3106204908732 4376 
CLU_1464 3106200023159 3754 
CLU_1464 3106200023787 1009 
CLU_1464 3106200023248 695 
CLU_1464 3106205219175 1328 
CLU_1464 3106200023795 264 
CLU_1464 3106200023256 796 
CLU_1464 3106200023264 1814 
CLU_1464 3106202695456 1457 
CLU_1464 3106205866383 2060 
CLU_1464 3106200023728 2833 
CLU_1464 3106200023213 2092 
CLU_1464 3106200023817 2721 
CLU_1464 3106209166718 2485 
CLU_1464 3106200023701 3709 
CLU_1464 3106200023779 3049 
CLU_1464 3106202695421 1040 
CLU_1464 3106200023221 1567 
CLU_1464 3106200023515 4727 
CLU_1464 3106200023744 6235 
CLU_1464 3106200023655 6935 
CLU_1464 3106209166793 5096 
CLU_1464 3106200023671 5590 
CLU_1464 3106203411451 6524 
CLU_1464 3106200023604 8543 
CLU_1464 3106200023639 6926 
CLU_1464 3106200023663 5996 
